DateTime,Junction,Vehicles,ID,Weather Conditions,Wind Speed (m/s),Wind Direction (°),Road Conditions
2015-11-24 01:00:00,3,5,20151124013,Rainy,14.081608493556086,196,Wet
2015-11-24 02:00:00,3,7,20151124023,Windy,3.2699879901488096,286,Dry
2015-11-24 03:00:00,3,4,20151124033,Snowy,0.4275189211259522,333,Snowy/Icy
2015-11-24 04:00:00,3,5,20151124043,Rainy,5.844031141427971,24,Wet
2015-11-24 05:00:00,3,5,20151124053,Foggy,7.315705775049822,89,Wet
2015-11-24 06:00:00,3,2,20151124063,Sunny,0.711938745971985,71,Dry
2015-11-24 07:00:00,3,6,20151124073,Cloudy,0.6472646277222804,235,Dry
2015-11-24 08:00:00,3,7,20151124083,Snowy,2.0735529358436016,69,Snowy/Icy
2015-11-24 09:00:00,3,4,20151124093,Windy,1.5674844256048788,29,Dry
2015-11-24 10:00:00,3,10,20151124103,Rainy,1.544222980568521,284,Wet
2015-11-24 11:00:00,3,8,20151124113,Sunny,7.2492509066894115,20,Dry
2015-11-24 12:00:00,3,8,20151124123,Sunny,11.509627464615363,270,Dry
2015-11-24 13:00:00,3,4,20151124133,Windy,0.8482212164607611,41,Dry
2015-11-24 14:00:00,3,7,20151124143,Cloudy,7.767948905102781,180,Dry
2015-11-24 15:00:00,3,3,20151124153,Sunny,10.293866911261704,342,Dry
2015-11-24 16:00:00,3,7,20151124163,Sunny,0.9550063342976745,78,Dry
2015-11-24 17:00:00,3,7,20151124173,Sunny,13.447512831729982,105,Dry
2015-11-24 18:00:00,3,14,20151124183,Windy,14.51429586035584,273,Dry
2015-11-24 19:00:00,3,9,20151124193,Windy,7.898100506390826,68,Dry
2015-11-24 20:00:00,3,3,20151124203,Foggy,1.2715289822170277,4,Wet
2015-11-24 21:00:00,3,4,20151124213,Windy,8.619202145904673,287,Dry
2015-11-24 22:00:00,3,6,20151124223,Sunny,3.8234316166372144,298,Dry
2015-11-24 23:00:00,3,4,20151124233,Snowy,5.786289815489716,183,Snowy/Icy
2015-11-25 00:00:00,3,6,20151125003,Foggy,13.2420784055167,95,Wet
2015-11-25 01:00:00,3,4,20151125013,Sunny,8.239756498119949,93,Dry
2015-11-25 02:00:00,3,6,20151125023,Rainy,14.641853253274702,122,Wet
2015-11-25 03:00:00,3,2,20151125033,Windy,7.767648834448165,45,Dry
2015-11-25 04:00:00,3,4,20151125043,Rainy,0.7849946716564704,72,Wet
2015-11-25 05:00:00,3,4,20151125053,Foggy,8.730129579900757,249,Wet
2015-11-25 06:00:00,3,3,20151125063,Cloudy,9.446620543034449,29,Dry
2015-11-25 07:00:00,3,2,20151125073,Sunny,9.21775671240468,112,Dry
2015-11-25 08:00:00,3,3,20151125083,Rainy,13.76498092018184,85,Wet
2015-11-25 09:00:00,3,4,20151125093,Rainy,11.603971762873364,35,Wet
2015-11-25 10:00:00,3,3,20151125103,Cloudy,1.8707357911555464,104,Dry
2015-11-25 11:00:00,3,6,20151125113,Rainy,8.597702275119019,174,Wet
2015-11-25 12:00:00,3,8,20151125123,Cloudy,8.395497944516167,55,Dry
2015-11-25 13:00:00,3,3,20151125133,Rainy,10.311046571745806,13,Wet
2015-11-25 14:00:00,3,6,20151125143,Cloudy,3.7778913774318417,280,Dry
2015-11-25 15:00:00,3,4,20151125153,Snowy,5.971500286946931,322,Snowy/Icy
2015-11-25 16:00:00,3,4,20151125163,Sunny,14.087576210377584,56,Dry
2015-11-25 17:00:00,3,8,20151125173,Cloudy,6.100083285151591,65,Dry
2015-11-25 18:00:00,3,6,20151125183,Foggy,1.9583650559185235,48,Wet
2015-11-25 19:00:00,3,3,20151125193,Sunny,11.94766853887843,325,Dry
2015-11-25 20:00:00,3,5,20151125203,Rainy,14.328421526979149,313,Wet
2015-11-25 21:00:00,3,7,20151125213,Foggy,6.351181203537563,327,Wet
2015-11-25 22:00:00,3,4,20151125223,Snowy,12.645325332302024,3,Snowy/Icy
2015-11-25 23:00:00,3,3,20151125233,Windy,8.747327522150181,79,Dry
2015-11-26 00:00:00,3,5,20151126003,Foggy,8.070620719613425,95,Wet
2015-11-26 01:00:00,3,2,20151126013,Foggy,6.84913777984489,166,Wet
2015-11-26 02:00:00,3,5,20151126023,Foggy,7.688762180337997,359,Wet
2015-11-26 03:00:00,3,10,20151126033,Foggy,5.997710647000085,315,Wet
2015-11-26 04:00:00,3,5,20151126043,Windy,5.320804386737474,337,Dry
2015-11-26 05:00:00,3,5,20151126053,Windy,9.874974676150824,7,Dry
2015-11-26 06:00:00,3,8,20151126063,Sunny,5.690500622672716,350,Dry
2015-11-26 07:00:00,3,5,20151126073,Sunny,12.654004581524871,118,Dry
2015-11-26 08:00:00,3,2,20151126083,Sunny,3.586248595318833,31,Dry
2015-11-26 09:00:00,3,6,20151126093,Windy,9.556329249214096,196,Dry
2015-11-26 10:00:00,3,5,20151126103,Foggy,10.029043765752188,65,Wet
2015-11-26 11:00:00,3,4,20151126113,Cloudy,4.556474665580948,83,Dry
2015-11-26 12:00:00,3,9,20151126123,Snowy,5.402446889242363,4,Snowy/Icy
2015-11-26 13:00:00,3,6,20151126133,Windy,12.229881223695394,162,Dry
2015-11-26 14:00:00,3,8,20151126143,Cloudy,7.694024661820661,296,Dry
2015-11-26 15:00:00,3,8,20151126153,Rainy,2.7945449518855674,100,Wet
2015-11-26 16:00:00,3,7,20151126163,Foggy,9.58044849336949,154,Wet
2015-11-26 17:00:00,3,7,20151126173,Foggy,9.589725429991123,129,Wet
2015-11-26 18:00:00,3,6,20151126183,Rainy,7.391249459073704,102,Wet
2015-11-26 19:00:00,3,7,20151126193,Snowy,13.667582360216551,11,Snowy/Icy
2015-11-26 20:00:00,3,9,20151126203,Rainy,7.29474367297667,83,Wet
2015-11-26 21:00:00,3,4,20151126213,Cloudy,14.200829927779624,149,Dry
2015-11-26 22:00:00,3,3,20151126223,Snowy,12.504619199106733,179,Snowy/Icy
2015-11-26 23:00:00,3,6,20151126233,Rainy,11.863685921963617,9,Wet
2015-11-27 00:00:00,3,3,20151127003,Sunny,4.343372072909502,215,Dry
2015-11-27 01:00:00,3,6,20151127013,Sunny,4.500255439649637,37,Dry
2015-11-27 02:00:00,3,2,20151127023,Sunny,13.570144050096744,167,Dry
2015-11-27 03:00:00,3,1,20151127033,Foggy,10.663409744650163,59,Wet
2015-11-27 04:00:00,3,3,20151127043,Rainy,10.407075294609534,319,Wet
2015-11-27 05:00:00,3,1,20151127053,Snowy,3.1974977896820187,215,Snowy/Icy
2015-11-27 06:00:00,3,3,20151127063,Cloudy,9.961545550432568,135,Dry
2015-11-27 07:00:00,3,5,20151127073,Foggy,11.716287057531884,60,Wet
2015-11-27 08:00:00,3,7,20151127083,Windy,5.637256317181326,251,Dry
2015-11-27 09:00:00,3,6,20151127093,Rainy,2.5396033946067016,254,Wet
2015-11-27 10:00:00,3,5,20151127103,Foggy,6.2353156843708,18,Wet
2015-11-27 11:00:00,3,7,20151127113,Rainy,5.563636101184761,90,Wet
2015-11-27 12:00:00,3,5,20151127123,Foggy,3.3720918597798577,183,Wet
2015-11-27 13:00:00,3,6,20151127133,Snowy,1.2118319672476323,75,Snowy/Icy
2015-11-27 14:00:00,3,5,20151127143,Cloudy,1.3266285891645502,343,Dry
2015-11-27 15:00:00,3,6,20151127153,Foggy,13.43669430970259,317,Wet
2015-11-27 16:00:00,3,4,20151127163,Snowy,3.2569089547074874,281,Snowy/Icy
2015-11-27 17:00:00,3,4,20151127173,Sunny,6.053706152924676,115,Dry
2015-11-27 18:00:00,3,6,20151127183,Windy,3.4946057019721484,4,Dry
2015-11-27 19:00:00,3,6,20151127193,Sunny,4.686322408131897,331,Dry
2015-11-27 20:00:00,3,5,20151127203,Cloudy,3.3351519088272097,158,Dry
2015-11-27 21:00:00,3,4,20151127213,Cloudy,2.960028734420908,168,Dry
2015-11-27 22:00:00,3,8,20151127223,Rainy,14.043970932242186,288,Wet
2015-11-27 23:00:00,3,5,20151127233,Cloudy,13.959725840105998,68,Dry
2015-11-28 00:00:00,3,4,20151128003,Foggy,0.8758899364516098,220,Wet
2015-11-28 01:00:00,3,3,20151128013,Rainy,6.199559579419335,87,Wet
2015-11-28 02:00:00,3,5,20151128023,Rainy,1.8287372189680704,284,Wet
2015-11-28 03:00:00,3,2,20151128033,Foggy,13.257870882279317,240,Wet
2015-11-28 04:00:00,3,4,20151128043,Sunny,0.6805118165620538,125,Dry
2015-11-28 05:00:00,3,5,20151128053,Snowy,4.547725181969998,201,Snowy/Icy
2015-11-28 06:00:00,3,6,20151128063,Rainy,3.410316798312717,229,Wet
2015-11-28 07:00:00,3,1,20151128073,Cloudy,8.664472913435054,72,Dry
2015-11-28 08:00:00,3,1,20151128083,Cloudy,6.01730228420992,149,Dry
2015-11-28 09:00:00,3,5,20151128093,Sunny,11.112509506883624,196,Dry
2015-11-28 10:00:00,3,9,20151128103,Cloudy,9.00214256283971,178,Dry
2015-11-28 11:00:00,3,5,20151128113,Windy,10.79275094584126,130,Dry
2015-11-28 12:00:00,3,5,20151128123,Sunny,4.722518894576181,341,Dry
2015-11-28 13:00:00,3,5,20151128133,Cloudy,11.713591541400158,236,Dry
2015-11-28 14:00:00,3,9,20151128143,Windy,11.650263686347529,69,Dry
2015-11-28 15:00:00,3,3,20151128153,Sunny,7.102347528273509,289,Dry
2015-11-28 16:00:00,3,6,20151128163,Foggy,9.1226759793932,337,Wet
2015-11-28 17:00:00,3,1,20151128173,Rainy,13.026705121879296,77,Wet
2015-11-28 18:00:00,3,6,20151128183,Snowy,13.53387031508025,143,Snowy/Icy
2015-11-28 19:00:00,3,4,20151128193,Foggy,0.9542037831844918,212,Wet
2015-11-28 20:00:00,3,3,20151128203,Sunny,9.164079753713098,276,Dry
2015-11-28 21:00:00,3,3,20151128213,Snowy,13.770660164182898,198,Snowy/Icy
2015-11-28 22:00:00,3,4,20151128223,Snowy,11.433683535048187,65,Snowy/Icy
2015-11-28 23:00:00,3,4,20151128233,Windy,10.146582872486135,159,Dry
2015-11-29 00:00:00,3,2,20151129003,Snowy,12.918693850381082,224,Snowy/Icy
2015-11-29 01:00:00,3,5,20151129013,Rainy,14.129319805808969,323,Wet
2015-11-29 02:00:00,3,3,20151129023,Sunny,3.7173080137644177,258,Dry
2015-11-29 03:00:00,3,6,20151129033,Foggy,12.96077169359362,358,Wet
2015-11-29 04:00:00,3,2,20151129043,Windy,2.0267302055382004,311,Dry
2015-11-29 05:00:00,3,3,20151129053,Sunny,11.444773465549495,167,Dry
2015-11-29 06:00:00,3,5,20151129063,Snowy,3.0242284991011137,322,Snowy/Icy
2015-11-29 07:00:00,3,9,20151129073,Windy,12.712821449620598,174,Dry
2015-11-29 08:00:00,3,5,20151129083,Windy,5.203902252196202,295,Dry
2015-11-29 09:00:00,3,6,20151129093,Sunny,9.893368181033516,128,Dry
2015-11-29 10:00:00,3,3,20151129103,Snowy,5.513450990020647,174,Snowy/Icy
2015-11-29 11:00:00,3,5,20151129113,Sunny,4.394108429634347,221,Dry
2015-11-29 12:00:00,3,2,20151129123,Windy,13.984047519506364,165,Dry
2015-11-29 13:00:00,3,2,20151129133,Sunny,14.873377438290854,254,Dry
2015-11-29 14:00:00,3,5,20151129143,Foggy,1.2978745565506489,134,Wet
2015-11-29 15:00:00,3,5,20151129153,Rainy,4.52985205998531,99,Wet
2015-11-29 16:00:00,3,6,20151129163,Foggy,11.43254878957992,72,Wet
2015-11-29 17:00:00,3,5,20151129173,Windy,3.098563500738208,68,Dry
2015-11-29 18:00:00,3,4,20151129183,Windy,7.976159513661031,204,Dry
2015-11-29 19:00:00,3,5,20151129193,Rainy,5.372855198633534,236,Wet
2015-11-29 20:00:00,3,3,20151129203,Snowy,1.5871798798840164,208,Snowy/Icy
2015-11-29 21:00:00,3,5,20151129213,Foggy,6.539709485250417,14,Wet
2015-11-29 22:00:00,3,4,20151129223,Windy,0.7970127332445376,234,Dry
2015-11-29 23:00:00,3,3,20151129233,Rainy,6.4852370285005,141,Wet
2015-11-30 00:00:00,3,5,20151130003,Foggy,3.1118163308356896,200,Wet
2015-11-30 01:00:00,3,2,20151130013,Windy,2.837980362288345,192,Dry
2015-11-30 02:00:00,3,4,20151130023,Cloudy,8.717189933728335,11,Dry
2015-11-30 03:00:00,3,5,20151130033,Foggy,12.184283960211378,151,Wet
2015-11-30 04:00:00,3,5,20151130043,Sunny,9.552259820975936,153,Dry
2015-11-30 05:00:00,3,1,20151130053,Rainy,0.7156866458798927,117,Wet
2015-11-30 06:00:00,3,1,20151130063,Sunny,4.095066850991728,228,Dry
2015-11-30 07:00:00,3,2,20151130073,Foggy,3.783798974707549,307,Wet
2015-11-30 08:00:00,3,2,20151130083,Windy,0.039977129149622,66,Dry
2015-11-30 09:00:00,3,6,20151130093,Sunny,8.667861197896556,235,Dry
2015-11-30 10:00:00,3,8,20151130103,Sunny,6.757985582765159,25,Dry
2015-11-30 11:00:00,3,6,20151130113,Cloudy,6.28289040081772,232,Dry
2015-11-30 12:00:00,3,10,20151130123,Foggy,4.571835674058412,79,Wet
2015-11-30 13:00:00,3,5,20151130133,Snowy,11.98313047500705,122,Snowy/Icy
2015-11-30 14:00:00,3,3,20151130143,Cloudy,5.908233060523954,191,Dry
2015-11-30 15:00:00,3,6,20151130153,Snowy,1.7851313498718058,295,Snowy/Icy
2015-11-30 16:00:00,3,7,20151130163,Foggy,5.623290853916171,315,Wet
2015-11-30 17:00:00,3,7,20151130173,Snowy,12.839523902671417,239,Snowy/Icy
2015-11-30 18:00:00,3,5,20151130183,Sunny,14.458883582383104,314,Dry
2015-11-30 19:00:00,3,7,20151130193,Foggy,5.642443294816216,57,Wet
2015-11-30 20:00:00,3,5,20151130203,Windy,14.41529182074281,242,Dry
2015-11-30 21:00:00,3,3,20151130213,Cloudy,10.179048161083236,90,Dry
2015-11-30 22:00:00,3,6,20151130223,Snowy,0.2663572590386032,151,Snowy/Icy
2015-11-30 23:00:00,3,2,20151130233,Sunny,4.60256256225032,281,Dry
2015-12-01 00:00:00,3,4,20151201003,Windy,9.00117577270656,332,Dry
2015-12-01 01:00:00,3,3,20151201013,Rainy,11.333003459182496,338,Wet
2015-12-01 02:00:00,3,4,20151201023,Rainy,6.877915823171175,349,Wet
2015-12-01 03:00:00,3,4,20151201033,Sunny,11.706049117099177,346,Dry
2015-12-01 04:00:00,3,7,20151201043,Windy,7.902574328930722,311,Dry
2015-12-01 05:00:00,3,3,20151201053,Foggy,12.027404711642587,285,Wet
2015-12-01 06:00:00,3,4,20151201063,Cloudy,3.1007743068657083,53,Dry
2015-12-01 07:00:00,3,2,20151201073,Rainy,6.661785867827266,322,Wet
2015-12-01 08:00:00,3,5,20151201083,Foggy,6.226649653567518,305,Wet
2015-12-01 09:00:00,3,3,20151201093,Rainy,5.472754662613013,115,Wet
2015-12-01 10:00:00,3,3,20151201103,Sunny,0.4458788664500285,160,Dry
2015-12-01 11:00:00,3,4,20151201113,Rainy,3.1896346834457896,10,Wet
2015-12-01 12:00:00,3,5,20151201123,Windy,13.51788709318234,304,Dry
2015-12-01 13:00:00,3,5,20151201133,Foggy,10.43399252222044,294,Wet
2015-12-01 14:00:00,3,7,20151201143,Foggy,10.62884411236682,17,Wet
2015-12-01 15:00:00,3,8,20151201153,Sunny,13.163383454615976,51,Dry
2015-12-01 16:00:00,3,7,20151201163,Snowy,9.711392524989677,157,Snowy/Icy
2015-12-01 17:00:00,3,9,20151201173,Sunny,13.43626562282608,166,Dry
2015-12-01 18:00:00,3,6,20151201183,Rainy,8.932850814137481,162,Wet
2015-12-01 19:00:00,3,3,20151201193,Rainy,5.854650954536604,266,Wet
2015-12-01 20:00:00,3,6,20151201203,Foggy,4.105606542609995,98,Wet
2015-12-01 21:00:00,3,10,20151201213,Snowy,8.198528263394703,231,Snowy/Icy
2015-12-01 22:00:00,3,8,20151201223,Cloudy,12.835061692950198,97,Dry
2015-12-01 23:00:00,3,7,20151201233,Cloudy,6.976847705162274,239,Dry
2015-12-02 00:00:00,3,5,20151202003,Rainy,11.08542646781536,259,Wet
2015-12-02 01:00:00,3,6,20151202013,Sunny,7.993362939320487,18,Dry
2015-12-02 02:00:00,3,6,20151202023,Snowy,11.784683848990149,329,Snowy/Icy
2015-12-02 03:00:00,3,4,20151202033,Sunny,8.173105637876464,271,Dry
2015-12-02 04:00:00,3,5,20151202043,Sunny,6.071491333699507,319,Dry
2015-12-02 05:00:00,3,2,20151202053,Windy,3.3197695679406003,279,Dry
2015-12-02 06:00:00,3,3,20151202063,Cloudy,2.357947739785216,206,Dry
2015-12-02 07:00:00,3,5,20151202073,Cloudy,2.7331833859959427,80,Dry
2015-12-02 08:00:00,3,2,20151202083,Sunny,3.1602872479336925,70,Dry
2015-12-02 09:00:00,3,4,20151202093,Rainy,2.2811950606406968,340,Wet
2015-12-02 10:00:00,3,5,20151202103,Snowy,1.212241722162644,201,Snowy/Icy
2015-12-02 11:00:00,3,6,20151202113,Sunny,8.070570923424304,44,Dry
2015-12-02 12:00:00,3,3,20151202123,Windy,3.087626214052712,306,Dry
2015-12-02 13:00:00,3,8,20151202133,Rainy,7.79738610989256,70,Wet
2015-12-02 14:00:00,3,4,20151202143,Cloudy,1.4177043549900883,145,Dry
2015-12-02 15:00:00,3,5,20151202153,Rainy,14.316709700418386,261,Wet
2015-12-02 16:00:00,3,4,20151202163,Foggy,8.43645977727697,314,Wet
2015-12-02 17:00:00,3,8,20151202173,Windy,5.916059679070702,311,Dry
2015-12-02 18:00:00,3,5,20151202183,Foggy,3.4354886375979605,54,Wet
2015-12-02 19:00:00,3,2,20151202193,Sunny,11.56435190277652,271,Dry
2015-12-02 20:00:00,3,7,20151202203,Sunny,0.3895851642492748,235,Dry
2015-12-02 21:00:00,3,5,20151202213,Rainy,5.619111311100239,139,Wet
2015-12-02 22:00:00,3,6,20151202223,Foggy,1.281571784366791,120,Wet
2015-12-02 23:00:00,3,3,20151202233,Foggy,6.550043145625452,52,Wet
2015-12-03 00:00:00,3,1,20151203003,Rainy,5.736266475767485,67,Wet
2015-12-03 01:00:00,3,2,20151203013,Foggy,5.09178505471149,49,Wet
2015-12-03 02:00:00,3,3,20151203023,Windy,8.45023573569844,142,Dry
2015-12-03 03:00:00,3,2,20151203033,Foggy,8.967812779060974,73,Wet
2015-12-03 04:00:00,3,3,20151203043,Foggy,4.731254160772675,39,Wet
2015-12-03 05:00:00,3,4,20151203053,Cloudy,2.638183132282448,96,Dry
2015-12-03 06:00:00,3,5,20151203063,Rainy,12.3905037789644,318,Wet
2015-12-03 07:00:00,3,5,20151203073,Rainy,7.624901173017679,305,Wet
2015-12-03 08:00:00,3,1,20151203083,Sunny,11.87858692792352,199,Dry
2015-12-03 09:00:00,3,5,20151203093,Rainy,4.0284217178227975,85,Wet
2015-12-03 10:00:00,3,8,20151203103,Snowy,0.7049038830860593,76,Snowy/Icy
2015-12-03 11:00:00,3,3,20151203113,Foggy,2.3944410656378605,130,Wet
2015-12-03 12:00:00,3,8,20151203123,Snowy,2.246929533138848,55,Snowy/Icy
2015-12-03 13:00:00,3,8,20151203133,Sunny,5.31310087677229,102,Dry
2015-12-03 14:00:00,3,4,20151203143,Windy,0.6486410525984815,62,Dry
2015-12-03 15:00:00,3,3,20151203153,Windy,4.882452727985902,50,Dry
2015-12-03 16:00:00,3,3,20151203163,Sunny,8.923977209246678,330,Dry
2015-12-03 17:00:00,3,4,20151203173,Cloudy,14.494128107691148,17,Dry
2015-12-03 18:00:00,3,5,20151203183,Foggy,3.822543520791136,311,Wet
2015-12-03 19:00:00,3,3,20151203193,Foggy,10.51740854821205,96,Wet
2015-12-03 20:00:00,3,5,20151203203,Foggy,12.378775187941349,108,Wet
2015-12-03 21:00:00,3,5,20151203213,Foggy,5.98734385443862,41,Wet
2015-12-03 22:00:00,3,5,20151203223,Sunny,3.222477401552413,151,Dry
2015-12-03 23:00:00,3,6,20151203233,Sunny,13.97216516829929,195,Dry
2015-12-04 00:00:00,3,2,20151204003,Sunny,7.730481472107839,240,Dry
2015-12-04 01:00:00,3,6,20151204013,Sunny,1.8177854070110144,206,Dry
2015-12-04 02:00:00,3,5,20151204023,Snowy,10.710100511658045,199,Snowy/Icy
2015-12-04 03:00:00,3,3,20151204033,Snowy,1.54255814770212,69,Snowy/Icy
2015-12-04 04:00:00,3,2,20151204043,Cloudy,8.405763502527051,252,Dry
2015-12-04 05:00:00,3,5,20151204053,Foggy,4.485978927364256,268,Wet
2015-12-04 06:00:00,3,4,20151204063,Snowy,3.871075808284173,237,Snowy/Icy
2015-12-04 07:00:00,3,2,20151204073,Cloudy,11.722566050873912,256,Dry
2015-12-04 08:00:00,3,4,20151204083,Rainy,14.7366230743444,317,Wet
2015-12-04 09:00:00,3,3,20151204093,Sunny,1.3701651910962176,290,Dry
2015-12-04 10:00:00,3,3,20151204103,Sunny,6.581219356198575,122,Dry
2015-12-04 11:00:00,3,5,20151204113,Foggy,12.703352552888337,90,Wet
2015-12-04 12:00:00,3,4,20151204123,Snowy,12.564443437066474,81,Snowy/Icy
2015-12-04 13:00:00,3,7,20151204133,Windy,10.010278718774453,111,Dry
2015-12-04 14:00:00,3,2,20151204143,Snowy,4.436232709384011,120,Snowy/Icy
2015-12-04 15:00:00,3,2,20151204153,Foggy,6.816978064148472,96,Wet
2015-12-04 16:00:00,3,5,20151204163,Snowy,0.9345629884218836,130,Snowy/Icy
2015-12-04 17:00:00,3,2,20151204173,Rainy,10.064601153086455,76,Wet
2015-12-04 18:00:00,3,5,20151204183,Snowy,14.760026029504484,4,Snowy/Icy
2015-12-04 19:00:00,3,4,20151204193,Rainy,6.375666927532764,304,Wet
2015-12-04 20:00:00,3,6,20151204203,Sunny,8.862978727390484,72,Dry
2015-12-04 21:00:00,3,5,20151204213,Sunny,11.69057172897772,135,Dry
2015-12-04 22:00:00,3,4,20151204223,Snowy,8.46129045558485,286,Snowy/Icy
2015-12-04 23:00:00,3,2,20151204233,Cloudy,14.030323339287754,60,Dry
2015-12-05 00:00:00,3,4,20151205003,Foggy,6.143900594509024,236,Wet
2015-12-05 01:00:00,3,3,20151205013,Sunny,10.587619014396289,157,Dry
2015-12-05 02:00:00,3,2,20151205023,Foggy,1.3429719241352422,308,Wet
2015-12-05 03:00:00,3,2,20151205033,Cloudy,11.9365478582584,342,Dry
2015-12-05 04:00:00,3,2,20151205043,Windy,3.5752059735195147,29,Dry
2015-12-05 05:00:00,3,3,20151205053,Foggy,10.936872641501315,107,Wet
2015-12-05 06:00:00,3,1,20151205063,Sunny,2.110142264346439,35,Dry
2015-12-05 07:00:00,3,5,20151205073,Rainy,1.777573529843921,281,Wet
2015-12-05 08:00:00,3,2,20151205083,Foggy,0.0088039673905038,210,Wet
2015-12-05 09:00:00,3,2,20151205093,Snowy,1.645867949505761,5,Snowy/Icy
2015-12-05 10:00:00,3,1,20151205103,Snowy,9.88121125908991,60,Snowy/Icy
2015-12-05 11:00:00,3,6,20151205113,Snowy,1.6844190705729578,178,Snowy/Icy
2015-12-05 12:00:00,3,3,20151205123,Snowy,13.273759927735078,49,Snowy/Icy
2015-12-05 13:00:00,3,3,20151205133,Cloudy,8.678723080533993,20,Dry
2015-12-05 14:00:00,3,4,20151205143,Snowy,9.137428460315158,239,Snowy/Icy
2015-12-05 15:00:00,3,1,20151205153,Snowy,5.677126394180549,15,Snowy/Icy
2015-12-05 16:00:00,3,2,20151205163,Sunny,9.744338499435012,326,Dry
2015-12-05 17:00:00,3,5,20151205173,Windy,2.850793899561447,144,Dry
2015-12-05 18:00:00,3,1,20151205183,Snowy,8.967739587460573,347,Snowy/Icy
2015-12-05 19:00:00,3,2,20151205193,Rainy,10.53154969311512,267,Wet
2015-12-05 20:00:00,3,4,20151205203,Snowy,0.2420824215911271,190,Snowy/Icy
2015-12-05 21:00:00,3,5,20151205213,Snowy,14.443415106505302,38,Snowy/Icy
2015-12-05 22:00:00,3,3,20151205223,Foggy,11.016252204570176,284,Wet
2015-12-05 23:00:00,3,2,20151205233,Snowy,5.751233906591735,5,Snowy/Icy
2015-12-06 00:00:00,3,3,20151206003,Rainy,1.243534001266667,166,Wet
2015-12-06 01:00:00,3,2,20151206013,Cloudy,9.22424820605247,72,Dry
2015-12-06 02:00:00,3,5,20151206023,Windy,3.124963467017155,191,Dry
2015-12-06 03:00:00,3,5,20151206033,Windy,7.562977144053607,142,Dry
2015-12-06 04:00:00,3,3,20151206043,Rainy,10.801698767529633,225,Wet
2015-12-06 05:00:00,3,2,20151206053,Windy,11.979786160716516,144,Dry
2015-12-06 06:00:00,3,4,20151206063,Snowy,7.127866910503566,169,Snowy/Icy
2015-12-06 07:00:00,3,2,20151206073,Rainy,6.458775844743807,281,Wet
2015-12-06 08:00:00,3,3,20151206083,Foggy,4.373543499611474,142,Wet
2015-12-06 09:00:00,3,4,20151206093,Snowy,2.8500924781900814,125,Snowy/Icy
2015-12-06 10:00:00,3,3,20151206103,Windy,14.566109261913812,92,Dry
2015-12-06 11:00:00,3,6,20151206113,Rainy,5.398114205232148,8,Wet
2015-12-06 12:00:00,3,2,20151206123,Windy,9.050894618322292,141,Dry
2015-12-06 13:00:00,3,2,20151206133,Windy,13.722465252849055,333,Dry
2015-12-06 14:00:00,3,3,20151206143,Cloudy,1.7687485910071044,86,Dry
2015-12-06 15:00:00,3,4,20151206153,Cloudy,9.441351434697248,92,Dry
2015-12-06 16:00:00,3,5,20151206163,Sunny,13.634268567989697,289,Dry
2015-12-06 17:00:00,3,4,20151206173,Windy,10.683817536917047,269,Dry
2015-12-06 18:00:00,3,1,20151206183,Foggy,0.1547277229506577,171,Wet
2015-12-06 19:00:00,3,3,20151206193,Cloudy,2.5491258596427486,91,Dry
2015-12-06 20:00:00,3,5,20151206203,Snowy,9.777219095604387,98,Snowy/Icy
2015-12-06 21:00:00,3,6,20151206213,Snowy,2.101243553085956,25,Snowy/Icy
2015-12-06 22:00:00,3,6,20151206223,Sunny,13.422521834066506,359,Dry
2015-12-06 23:00:00,3,6,20151206233,Cloudy,9.233099577196446,275,Dry
2015-12-07 00:00:00,3,3,20151207003,Windy,13.821152834283156,146,Dry
2015-12-07 01:00:00,3,3,20151207013,Sunny,4.036240752135828,121,Dry
2015-12-07 02:00:00,3,2,20151207023,Sunny,5.787130303385704,12,Dry
2015-12-07 03:00:00,3,4,20151207033,Rainy,9.987394739298969,81,Wet
2015-12-07 04:00:00,3,4,20151207043,Snowy,11.531560126835432,238,Snowy/Icy
2015-12-07 05:00:00,3,4,20151207053,Windy,7.173475408981623,230,Dry
2015-12-07 06:00:00,3,3,20151207063,Sunny,3.964508591720628,354,Dry
2015-12-07 07:00:00,3,4,20151207073,Sunny,10.238145066191748,306,Dry
2015-12-07 08:00:00,3,3,20151207083,Snowy,9.280122016079774,146,Snowy/Icy
2015-12-07 09:00:00,3,4,20151207093,Windy,0.5339543706607991,210,Dry
2015-12-07 10:00:00,3,7,20151207103,Windy,6.038183917691106,118,Dry
2015-12-07 11:00:00,3,2,20151207113,Foggy,13.743624602657324,346,Wet
2015-12-07 12:00:00,3,6,20151207123,Cloudy,13.781055538915329,174,Dry
2015-12-07 13:00:00,3,3,20151207133,Windy,1.5324951945285754,251,Dry
2015-12-07 14:00:00,3,5,20151207143,Foggy,0.493480540373134,297,Wet
2015-12-07 15:00:00,3,4,20151207153,Snowy,13.027321045580631,153,Snowy/Icy
2015-12-07 16:00:00,3,7,20151207163,Cloudy,3.8919818641826343,98,Dry
2015-12-07 17:00:00,3,4,20151207173,Snowy,11.101526927189644,358,Snowy/Icy
2015-12-07 18:00:00,3,5,20151207183,Foggy,13.57076600372939,285,Wet
2015-12-07 19:00:00,3,7,20151207193,Windy,2.34125915397879,27,Dry
2015-12-07 20:00:00,3,1,20151207203,Foggy,11.082455014451204,34,Wet
