DateTime,Junction,Vehicles,ID,Temperature,Precipitation,Humidity
19-05-2017 14:00,2,33,20170519142,7.24,1.81,2.75
19-05-2017 15:00,2,32,20170519152,30.35,12.97,21.38
19-05-2017 16:00,2,38,20170519162,-2.34,29.43,9.63
19-05-2017 17:00,2,32,20170519172,16.51,42.93,24.94
19-05-2017 18:00,2,37,20170519182,8.04,15.87,92.05
19-05-2017 19:00,2,34,20170519192,18.34,44.82,48.46
19-05-2017 20:00,2,36,20170519202,-5.12,12.86,89.23
19-05-2017 21:00,2,32,20170519212,33.73,13.81,18.26
19-05-2017 22:00,2,25,20170519222,25.86,40.49,18.65
19-05-2017 23:00,2,28,20170519232,-4.98,16.52,74.65
20-05-2017 00:00,2,26,20170520002,11.45,20.29,82.7
20-05-2017 01:00,2,23,20170520012,28.01,12.12,50.77
20-05-2017 02:00,2,21,20170520022,9.97,44.13,37.39
20-05-2017 03:00,2,19,20170520032,-1.56,2.55,73.67
20-05-2017 04:00,2,15,20170520042,21.78,38.29,40.75
20-05-2017 05:00,2,10,20170520052,2.07,6.11,34.57
20-05-2017 06:00,2,11,20170520062,36.54,10.58,0.76
20-05-2017 07:00,2,11,20170520072,29.17,48.98,44.59
20-05-2017 08:00,2,11,20170520082,25.99,4.77,90.88
20-05-2017 09:00,2,14,20170520092,34.46,35.37,38.9
20-05-2017 10:00,2,21,20170520102,39.19,31.51,30.57
20-05-2017 11:00,2,22,20170520112,-6.78,29.75,40.26
20-05-2017 12:00,2,25,20170520122,-2.13,0.56,84.8
20-05-2017 13:00,2,22,20170520132,19.83,5.42,75.17
20-05-2017 14:00,2,22,20170520142,1.15,35.41,69.17
20-05-2017 15:00,2,20,20170520152,0.31,15.33,87.3
20-05-2017 16:00,2,21,20170520162,11.72,28.4,14.46
20-05-2017 17:00,2,22,20170520172,24.6,39.28,22.4
20-05-2017 18:00,2,25,20170520182,25.38,33.38,17.98
20-05-2017 19:00,2,21,20170520192,31.12,13.01,25.51
20-05-2017 20:00,2,26,20170520202,22.95,43.02,54.91
20-05-2017 21:00,2,26,20170520212,1.3,0.04,11.44
20-05-2017 22:00,2,23,20170520222,-6.11,36.07,80.16
20-05-2017 23:00,2,24,20170520232,24.8,4.91,30.17
21-05-2017 00:00,2,19,20170521002,-5.84,49.33,53.75
21-05-2017 01:00,2,16,20170521012,39.65,12.49,12.03
21-05-2017 02:00,2,11,20170521022,12.38,32.72,64.73
21-05-2017 03:00,2,14,20170521032,-6.54,0.93,30.26
21-05-2017 04:00,2,12,20170521042,34.1,25.6,32.08
21-05-2017 05:00,2,12,20170521052,10.84,32.08,91.87
21-05-2017 06:00,2,9,20170521062,-5.48,11.23,70.07
21-05-2017 07:00,2,10,20170521072,19.99,11.33,18.61
21-05-2017 08:00,2,17,20170521082,30.21,11.53,33.81
21-05-2017 09:00,2,17,20170521092,32.0,28.68,64.21
21-05-2017 10:00,2,14,20170521102,20.24,0.6,31.34
21-05-2017 11:00,2,21,20170521112,14.27,12.88,34.15
21-05-2017 12:00,2,22,20170521122,22.31,41.82,39.49
21-05-2017 13:00,2,17,20170521132,16.36,37.25,77.43
21-05-2017 14:00,2,19,20170521142,1.12,43.45,35.55
21-05-2017 15:00,2,19,20170521152,21.02,31.71,36.01
21-05-2017 16:00,2,19,20170521162,18.4,5.22,89.67
21-05-2017 17:00,2,23,20170521172,18.12,10.68,66.44
21-05-2017 18:00,2,23,20170521182,0.67,31.3,68.85
21-05-2017 19:00,2,24,20170521192,21.42,23.37,8.3
21-05-2017 20:00,2,21,20170521202,-9.91,40.34,34.17
21-05-2017 21:00,2,24,20170521212,-1.69,34.82,97.37
21-05-2017 22:00,2,23,20170521222,33.27,47.99,74.41
21-05-2017 23:00,2,25,20170521232,21.23,8.04,75.37
22-05-2017 00:00,2,21,20170522002,-2.12,17.41,55.33
22-05-2017 01:00,2,23,20170522012,7.58,35.07,45.1
22-05-2017 02:00,2,15,20170522022,24.48,48.88,89.76
22-05-2017 03:00,2,16,20170522032,-3.44,21.63,96.63
22-05-2017 04:00,2,15,20170522042,15.11,31.58,35.35
22-05-2017 05:00,2,14,20170522052,11.9,3.28,1.58
22-05-2017 06:00,2,19,20170522062,30.75,31.31,26.55
22-05-2017 07:00,2,15,20170522072,17.74,8.54,33.51
22-05-2017 08:00,2,16,20170522082,2.73,20.95,14.96
22-05-2017 09:00,2,22,20170522092,6.83,36.87,19.88
22-05-2017 10:00,2,23,20170522102,12.63,49.94,75.65
22-05-2017 11:00,2,26,20170522112,3.23,20.19,30.7
22-05-2017 12:00,2,36,20170522122,1.39,32.29,76.75
22-05-2017 13:00,2,36,20170522132,12.58,8.78,17.87
22-05-2017 14:00,2,41,20170522142,-9.12,10.02,91.89
22-05-2017 15:00,2,39,20170522152,26.63,37.2,15.31
22-05-2017 16:00,2,41,20170522162,-1.82,23.87,79.18
22-05-2017 17:00,2,39,20170522172,19.13,2.17,59.11
22-05-2017 18:00,2,38,20170522182,32.42,5.79,31.59
22-05-2017 19:00,2,44,20170522192,-4.05,35.31,27.64
22-05-2017 20:00,2,47,20170522202,-0.05,31.36,2.7
22-05-2017 21:00,2,35,20170522212,-3.29,34.15,49.74
22-05-2017 22:00,2,35,20170522222,7.68,12.59,97.44
22-05-2017 23:00,2,29,20170522232,19.46,31.97,40.57
23-05-2017 00:00,2,29,20170523002,13.39,30.65,3.16
23-05-2017 01:00,2,26,20170523012,-7.71,0.78,57.99
23-05-2017 02:00,2,22,20170523022,30.09,30.39,28.94
23-05-2017 03:00,2,21,20170523032,24.32,8.82,31.88
23-05-2017 04:00,2,17,20170523042,12.42,30.5,55.82
23-05-2017 05:00,2,15,20170523052,-5.43,39.96,7.61
23-05-2017 06:00,2,18,20170523062,10.52,37.66,79.81
23-05-2017 07:00,2,23,20170523072,23.29,25.17,52.3
23-05-2017 08:00,2,18,20170523082,32.42,3.82,79.82
23-05-2017 09:00,2,21,20170523092,28.11,15.85,19.07
23-05-2017 10:00,2,29,20170523102,19.93,5.3,10.66
23-05-2017 11:00,2,27,20170523112,31.52,22.25,22.52
23-05-2017 12:00,2,31,20170523122,0.36,3.29,31.53
23-05-2017 13:00,2,33,20170523132,-5.13,45.59,60.52
23-05-2017 14:00,2,39,20170523142,10.0,26.69,51.73
23-05-2017 15:00,2,40,20170523152,-5.01,14.29,26.53
23-05-2017 16:00,2,39,20170523162,-5.12,19.08,93.1
23-05-2017 17:00,2,38,20170523172,30.07,21.44,6.87
23-05-2017 18:00,2,39,20170523182,5.59,1.56,12.88
23-05-2017 19:00,2,43,20170523192,23.23,20.7,70.64
23-05-2017 20:00,2,41,20170523202,5.04,48.28,5.99
23-05-2017 21:00,2,41,20170523212,8.12,14.48,72.43
23-05-2017 22:00,2,35,20170523222,-6.35,1.6,82.15
23-05-2017 23:00,2,35,20170523232,17.32,6.98,59.06
24-05-2017 00:00,2,34,20170524002,15.77,10.51,78.58
24-05-2017 01:00,2,29,20170524012,35.28,6.73,35.24
24-05-2017 02:00,2,26,20170524022,35.67,19.98,71.12
24-05-2017 03:00,2,18,20170524032,20.26,35.47,2.24
24-05-2017 04:00,2,17,20170524042,9.31,5.97,89.27
24-05-2017 05:00,2,16,20170524052,-0.01,10.88,34.31
24-05-2017 06:00,2,18,20170524062,9.9,47.83,26.94
24-05-2017 07:00,2,15,20170524072,29.14,17.59,66.57
24-05-2017 08:00,2,21,20170524082,21.09,21.45,35.8
24-05-2017 09:00,2,25,20170524092,24.95,12.72,48.61
24-05-2017 10:00,2,27,20170524102,31.21,26.08,22.76
24-05-2017 11:00,2,36,20170524112,27.4,9.84,16.89
24-05-2017 12:00,2,38,20170524122,25.48,47.95,57.47
24-05-2017 13:00,2,32,20170524132,27.62,22.61,95.74
24-05-2017 14:00,2,42,20170524142,2.33,23.34,91.61
24-05-2017 15:00,2,43,20170524152,34.67,1.9,14.93
24-05-2017 16:00,2,36,20170524162,-6.01,15.06,53.44
24-05-2017 17:00,2,33,20170524172,8.72,39.03,33.15
24-05-2017 18:00,2,42,20170524182,25.32,28.43,37.92
24-05-2017 19:00,2,42,20170524192,2.38,0.44,4.52
24-05-2017 20:00,2,41,20170524202,34.29,16.95,39.18
24-05-2017 21:00,2,32,20170524212,16.57,19.77,28.8
24-05-2017 22:00,2,35,20170524222,5.05,13.78,68.58
24-05-2017 23:00,2,34,20170524232,-5.17,10.89,53.16
25-05-2017 00:00,2,28,20170525002,-5.14,22.41,22.65
25-05-2017 01:00,2,29,20170525012,-5.05,48.58,61.36
25-05-2017 02:00,2,24,20170525022,29.55,31.98,64.65
25-05-2017 03:00,2,19,20170525032,17.77,35.83,76.55
25-05-2017 04:00,2,16,20170525042,10.19,44.43,32.63
25-05-2017 05:00,2,14,20170525052,17.03,22.59,5.87
25-05-2017 06:00,2,13,20170525062,13.69,38.72,65.73
25-05-2017 07:00,2,17,20170525072,24.0,34.48,39.28
25-05-2017 08:00,2,23,20170525082,-9.82,20.1,76.01
25-05-2017 09:00,2,21,20170525092,20.67,16.13,16.42
25-05-2017 10:00,2,26,20170525102,5.56,4.71,37.9
25-05-2017 11:00,2,34,20170525112,34.66,20.26,68.39
25-05-2017 12:00,2,35,20170525122,-8.56,26.39,43.15
25-05-2017 13:00,2,31,20170525132,21.26,0.41,59.49
25-05-2017 14:00,2,37,20170525142,6.79,32.13,33.42
25-05-2017 15:00,2,37,20170525152,35.03,24.06,46.91
25-05-2017 16:00,2,38,20170525162,6.76,23.57,19.62
25-05-2017 17:00,2,31,20170525172,2.92,12.71,45.82
25-05-2017 18:00,2,31,20170525182,29.42,43.42,80.51
25-05-2017 19:00,2,33,20170525192,-1.3,19.36,84.24
25-05-2017 20:00,2,34,20170525202,4.15,16.64,57.84
25-05-2017 21:00,2,32,20170525212,29.24,45.57,66.17
25-05-2017 22:00,2,33,20170525222,31.89,21.63,8.98
25-05-2017 23:00,2,32,20170525232,2.95,30.75,19.14
26-05-2017 00:00,2,31,20170526002,17.68,47.31,12.41
26-05-2017 01:00,2,27,20170526012,4.2,42.92,6.54
26-05-2017 02:00,2,23,20170526022,28.88,27.57,99.29
26-05-2017 03:00,2,22,20170526032,5.74,17.96,65.66
26-05-2017 04:00,2,15,20170526042,18.07,7.51,8.35
26-05-2017 05:00,2,18,20170526052,2.1,17.4,98.75
26-05-2017 06:00,2,17,20170526062,1.71,34.59,11.94
26-05-2017 07:00,2,17,20170526072,9.69,26.48,44.01
26-05-2017 08:00,2,17,20170526082,38.15,10.66,2.7
26-05-2017 09:00,2,22,20170526092,17.59,19.18,76.99
26-05-2017 10:00,2,20,20170526102,39.66,20.17,62.94
26-05-2017 11:00,2,31,20170526112,11.07,10.4,47.48
26-05-2017 12:00,2,36,20170526122,35.43,18.39,98.44
26-05-2017 13:00,2,29,20170526132,26.68,30.56,17.86
26-05-2017 14:00,2,29,20170526142,33.26,7.76,60.78
26-05-2017 15:00,2,35,20170526152,35.16,8.67,14.12
26-05-2017 16:00,2,25,20170526162,35.69,37.72,67.68
26-05-2017 17:00,2,29,20170526172,37.58,6.12,87.91
26-05-2017 18:00,2,30,20170526182,27.01,7.21,26.97
26-05-2017 19:00,2,32,20170526192,5.17,2.85,86.24
26-05-2017 20:00,2,33,20170526202,15.9,6.87,22.78
26-05-2017 21:00,2,30,20170526212,8.82,24.83,2.06
26-05-2017 22:00,2,27,20170526222,11.51,10.48,47.57
26-05-2017 23:00,2,26,20170526232,16.22,3.58,4.87
27-05-2017 00:00,2,28,20170527002,24.15,10.9,62.73
27-05-2017 01:00,2,20,20170527012,17.57,1.6,79.92
27-05-2017 02:00,2,19,20170527022,1.94,0.51,91.1
27-05-2017 03:00,2,16,20170527032,15.47,18.34,57.9
27-05-2017 04:00,2,12,20170527042,14.76,41.54,66.11
27-05-2017 05:00,2,12,20170527052,35.1,15.46,6.04
27-05-2017 06:00,2,14,20170527062,17.96,13.32,29.35
27-05-2017 07:00,2,11,20170527072,3.23,8.28,43.49
27-05-2017 08:00,2,13,20170527082,-6.02,20.24,4.19
27-05-2017 09:00,2,15,20170527092,22.9,20.71,55.51
27-05-2017 10:00,2,14,20170527102,-8.38,28.6,73.83
27-05-2017 11:00,2,15,20170527112,30.38,36.36,94.24
27-05-2017 12:00,2,19,20170527122,22.42,43.89,88.55
27-05-2017 13:00,2,18,20170527132,12.6,19.04,58.37
27-05-2017 14:00,2,18,20170527142,19.49,8.4,46.78
27-05-2017 15:00,2,16,20170527152,-9.71,20.44,48.69
27-05-2017 16:00,2,18,20170527162,-7.63,10.74,70.86
27-05-2017 17:00,2,19,20170527172,33.9,33.06,41.84
27-05-2017 18:00,2,21,20170527182,-9.83,7.65,92.3
27-05-2017 19:00,2,17,20170527192,3.19,39.96,46.93
27-05-2017 20:00,2,18,20170527202,28.89,27.04,75.71
27-05-2017 21:00,2,19,20170527212,38.6,32.19,33.88
27-05-2017 22:00,2,19,20170527222,20.62,14.48,3.23
27-05-2017 23:00,2,18,20170527232,-9.18,23.99,62.47
28-05-2017 00:00,2,20,20170528002,38.52,17.24,82.3
28-05-2017 01:00,2,17,20170528012,31.61,29.47,57.36
28-05-2017 02:00,2,13,20170528022,-8.39,10.31,93.87
28-05-2017 03:00,2,14,20170528032,4.73,26.44,16.99
28-05-2017 04:00,2,11,20170528042,15.17,41.46,86.12
28-05-2017 05:00,2,9,20170528052,11.6,40.9,63.24
28-05-2017 06:00,2,11,20170528062,5.05,24.04,2.6
28-05-2017 07:00,2,11,20170528072,-9.77,29.06,14.03
28-05-2017 08:00,2,10,20170528082,30.52,0.44,55.13
28-05-2017 09:00,2,11,20170528092,7.57,14.37,48.49
28-05-2017 10:00,2,13,20170528102,-3.84,29.78,29.22
28-05-2017 11:00,2,13,20170528112,15.75,48.95,90.0
28-05-2017 12:00,2,20,20170528122,3.24,27.07,88.85
28-05-2017 13:00,2,19,20170528132,25.81,11.0,53.22
28-05-2017 14:00,2,19,20170528142,3.44,22.53,18.16
28-05-2017 15:00,2,18,20170528152,16.29,30.16,72.07
28-05-2017 16:00,2,21,20170528162,25.09,37.67,38.38
28-05-2017 17:00,2,19,20170528172,26.3,11.14,57.43
28-05-2017 18:00,2,22,20170528182,-4.84,45.31,34.69
28-05-2017 19:00,2,23,20170528192,26.48,18.22,49.82
28-05-2017 20:00,2,22,20170528202,-3.54,9.84,19.52
28-05-2017 21:00,2,20,20170528212,32.13,35.22,51.45
28-05-2017 22:00,2,23,20170528222,18.29,46.93,11.72
28-05-2017 23:00,2,23,20170528232,4.91,34.16,52.0
29-05-2017 00:00,2,16,20170529002,16.36,16.29,69.34
29-05-2017 01:00,2,19,20170529012,27.72,7.83,62.2
29-05-2017 02:00,2,14,20170529022,17.92,23.87,57.5
29-05-2017 03:00,2,14,20170529032,-7.38,23.85,72.38
29-05-2017 04:00,2,9,20170529042,27.81,42.41,97.55
29-05-2017 05:00,2,16,20170529052,18.11,6.03,37.7
29-05-2017 06:00,2,12,20170529062,11.7,27.56,80.22
29-05-2017 07:00,2,17,20170529072,-4.43,38.61,14.1
29-05-2017 08:00,2,20,20170529082,19.38,6.54,83.24
29-05-2017 09:00,2,19,20170529092,21.33,18.96,51.41
29-05-2017 10:00,2,28,20170529102,2.08,35.63,9.03
29-05-2017 11:00,2,32,20170529112,36.92,2.32,71.42
29-05-2017 12:00,2,35,20170529122,9.33,43.06,71.58
29-05-2017 13:00,2,32,20170529132,26.8,20.54,12.23
29-05-2017 14:00,2,36,20170529142,29.68,34.72,3.45
29-05-2017 15:00,2,38,20170529152,-7.84,3.36,69.57
29-05-2017 16:00,2,37,20170529162,16.71,41.58,91.92
29-05-2017 17:00,2,37,20170529172,-5.8,6.35,74.68
29-05-2017 18:00,2,40,20170529182,24.77,35.13,96.66
29-05-2017 19:00,2,35,20170529192,22.89,2.24,12.16
29-05-2017 20:00,2,32,20170529202,30.81,45.06,41.82
29-05-2017 21:00,2,30,20170529212,-7.48,24.59,33.22
29-05-2017 22:00,2,26,20170529222,39.49,39.95,8.18
29-05-2017 23:00,2,25,20170529232,1.6,23.48,44.76
30-05-2017 00:00,2,26,20170530002,-7.01,32.5,78.32
30-05-2017 01:00,2,23,20170530012,25.97,48.64,92.04
30-05-2017 02:00,2,21,20170530022,3.43,47.31,71.6
30-05-2017 03:00,2,16,20170530032,1.29,11.8,89.0
30-05-2017 04:00,2,17,20170530042,-6.81,2.75,31.83
30-05-2017 05:00,2,14,20170530052,-9.04,13.72,18.31
30-05-2017 06:00,2,13,20170530062,16.16,43.67,40.86
30-05-2017 07:00,2,20,20170530072,39.46,38.38,9.72
30-05-2017 08:00,2,19,20170530082,32.12,15.01,7.23
30-05-2017 09:00,2,24,20170530092,25.89,30.31,40.05
30-05-2017 10:00,2,25,20170530102,19.52,15.13,30.16
30-05-2017 11:00,2,34,20170530112,21.12,10.6,34.07
30-05-2017 12:00,2,38,20170530122,36.94,33.54,6.27
30-05-2017 13:00,2,33,20170530132,16.54,23.57,7.59
30-05-2017 14:00,2,41,20170530142,-1.76,39.01,83.47
30-05-2017 15:00,2,42,20170530152,32.15,9.43,82.04
30-05-2017 16:00,2,38,20170530162,9.6,37.73,70.68
30-05-2017 17:00,2,36,20170530172,-6.69,9.34,71.37
30-05-2017 18:00,2,38,20170530182,20.0,16.13,90.67
30-05-2017 19:00,2,40,20170530192,38.55,1.68,17.53
30-05-2017 20:00,2,39,20170530202,19.28,12.18,84.07
30-05-2017 21:00,2,33,20170530212,-7.46,19.44,58.87
30-05-2017 22:00,2,38,20170530222,-8.34,14.0,54.03
30-05-2017 23:00,2,34,20170530232,7.77,5.19,42.4
31-05-2017 00:00,2,31,20170531002,26.86,41.42,80.86
31-05-2017 01:00,2,26,20170531012,15.98,0.1,40.15
31-05-2017 02:00,2,28,20170531022,-2.27,37.09,10.96
31-05-2017 03:00,2,22,20170531032,35.85,12.87,93.76
31-05-2017 04:00,2,18,20170531042,16.43,23.25,69.02
31-05-2017 05:00,2,14,20170531052,20.38,27.55,84.99
31-05-2017 06:00,2,16,20170531062,15.83,34.46,69.93
31-05-2017 07:00,2,19,20170531072,-1.85,38.29,36.28
31-05-2017 08:00,2,21,20170531082,4.53,32.18,91.44
31-05-2017 09:00,2,18,20170531092,9.98,38.97,87.78
31-05-2017 10:00,2,27,20170531102,30.99,43.6,55.23
31-05-2017 11:00,2,33,20170531112,38.24,29.48,77.42
31-05-2017 12:00,2,34,20170531122,31.82,24.08,86.48
31-05-2017 13:00,2,30,20170531132,23.06,35.96,61.84
31-05-2017 14:00,2,38,20170531142,6.41,20.53,67.19
31-05-2017 15:00,2,41,20170531152,3.83,5.69,79.6
31-05-2017 16:00,2,37,20170531162,27.92,34.14,69.18
31-05-2017 17:00,2,38,20170531172,34.87,42.48,89.27
31-05-2017 18:00,2,42,20170531182,26.68,10.09,90.44
31-05-2017 19:00,2,37,20170531192,-0.32,1.28,96.14
31-05-2017 20:00,2,41,20170531202,23.73,41.52,57.72
31-05-2017 21:00,2,37,20170531212,19.05,1.61,5.02
31-05-2017 22:00,2,34,20170531222,10.66,45.64,46.25
31-05-2017 23:00,2,30,20170531232,-8.33,2.86,6.73
01-06-2017 00:00,2,28,20170601002,22.28,39.75,11.58
01-06-2017 01:00,2,27,20170601012,-7.93,34.03,81.73
01-06-2017 02:00,2,26,20170601022,16.72,44.5,94.94
01-06-2017 03:00,2,22,20170601032,23.0,35.16,95.86
01-06-2017 04:00,2,18,20170601042,35.33,29.54,39.13
01-06-2017 05:00,2,13,20170601052,24.21,19.15,19.86
01-06-2017 06:00,2,17,20170601062,34.86,48.63,83.05
01-06-2017 07:00,2,15,20170601072,25.91,19.25,7.69
01-06-2017 08:00,2,21,20170601082,39.41,9.5,20.98
01-06-2017 09:00,2,25,20170601092,8.35,20.29,84.81
01-06-2017 10:00,2,25,20170601102,38.75,12.19,74.4
01-06-2017 11:00,2,31,20170601112,6.28,3.35,48.26
01-06-2017 12:00,2,36,20170601122,34.02,49.86,4.29
01-06-2017 13:00,2,32,20170601132,18.74,41.02,53.45
01-06-2017 14:00,2,36,20170601142,2.98,26.04,1.16
01-06-2017 15:00,2,34,20170601152,-9.74,34.86,82.71
01-06-2017 16:00,2,43,20170601162,-1.5,17.94,14.23
01-06-2017 17:00,2,34,20170601172,-4.1,21.59,88.38
01-06-2017 18:00,2,35,20170601182,3.09,32.84,2.51
01-06-2017 19:00,2,40,20170601192,-6.79,40.38,8.72
01-06-2017 20:00,2,40,20170601202,14.51,2.5,85.82
01-06-2017 21:00,2,38,20170601212,27.81,8.69,81.06
01-06-2017 22:00,2,28,20170601222,-7.88,37.24,36.84
01-06-2017 23:00,2,30,20170601232,-8.99,14.57,73.86
02-06-2017 00:00,2,28,20170602002,11.33,39.27,68.55
02-06-2017 01:00,2,30,20170602012,27.51,0.23,31.16
02-06-2017 02:00,2,23,20170602022,-4.48,45.87,41.44
02-06-2017 03:00,2,18,20170602032,8.99,17.23,40.1
02-06-2017 04:00,2,17,20170602042,14.83,40.8,60.09
02-06-2017 05:00,2,15,20170602052,31.16,21.62,72.86
02-06-2017 06:00,2,16,20170602062,1.96,23.04,47.8
02-06-2017 07:00,2,16,20170602072,6.0,7.31,77.72
02-06-2017 08:00,2,25,20170602082,7.99,17.69,55.06
02-06-2017 09:00,2,17,20170602092,7.03,24.75,45.03
02-06-2017 10:00,2,27,20170602102,10.29,42.19,58.58
02-06-2017 11:00,2,24,20170602112,23.82,27.91,60.11
02-06-2017 12:00,2,30,20170602122,13.63,14.32,61.8
02-06-2017 13:00,2,26,20170602132,-2.84,11.81,27.59
02-06-2017 14:00,2,32,20170602142,9.32,47.55,96.5
02-06-2017 15:00,2,32,20170602152,38.26,20.93,55.73
02-06-2017 16:00,2,31,20170602162,-3.42,42.56,8.32
02-06-2017 17:00,2,31,20170602172,39.63,26.58,88.66
02-06-2017 18:00,2,32,20170602182,27.89,18.29,50.74
02-06-2017 19:00,2,31,20170602192,-7.18,45.15,37.91
02-06-2017 20:00,2,34,20170602202,39.19,22.92,84.96
02-06-2017 21:00,2,31,20170602212,2.09,14.36,63.31
02-06-2017 22:00,2,28,20170602222,12.92,49.54,9.02
02-06-2017 23:00,2,23,20170602232,-1.7,32.8,98.71
03-06-2017 00:00,2,27,20170603002,34.09,49.72,1.07
03-06-2017 01:00,2,25,20170603012,18.57,14.76,34.88
03-06-2017 02:00,2,21,20170603022,18.06,36.41,30.95
03-06-2017 03:00,2,18,20170603032,10.6,3.52,65.21
03-06-2017 04:00,2,11,20170603042,-0.89,19.48,74.92
03-06-2017 05:00,2,13,20170603052,16.58,25.03,72.74
03-06-2017 06:00,2,8,20170603062,22.26,3.93,96.25
03-06-2017 07:00,2,14,20170603072,19.7,21.92,53.91
03-06-2017 08:00,2,15,20170603082,5.96,46.04,55.31
03-06-2017 09:00,2,15,20170603092,34.93,27.74,41.99
03-06-2017 10:00,2,18,20170603102,-4.19,37.63,82.89
03-06-2017 11:00,2,19,20170603112,0.94,33.32,83.13
03-06-2017 12:00,2,18,20170603122,16.85,35.12,51.81
03-06-2017 13:00,2,15,20170603132,29.01,12.49,43.9
03-06-2017 14:00,2,16,20170603142,9.3,28.01,60.75
03-06-2017 15:00,2,13,20170603152,36.69,24.51,78.63
03-06-2017 16:00,2,15,20170603162,19.55,49.08,26.5
03-06-2017 17:00,2,17,20170603172,32.25,42.51,18.95
03-06-2017 18:00,2,16,20170603182,9.29,14.89,22.36
03-06-2017 19:00,2,19,20170603192,23.57,34.68,70.37
03-06-2017 20:00,2,22,20170603202,17.17,10.9,61.79
03-06-2017 21:00,2,16,20170603212,13.58,20.36,33.23
03-06-2017 22:00,2,16,20170603222,20.68,9.4,90.07
03-06-2017 23:00,2,19,20170603232,15.74,41.54,52.52
04-06-2017 00:00,2,14,20170604002,27.95,30.63,34.93
04-06-2017 01:00,2,15,20170604012,21.02,26.13,21.49
04-06-2017 02:00,2,13,20170604022,-9.51,14.22,32.68
04-06-2017 03:00,2,14,20170604032,37.59,29.75,10.42
04-06-2017 04:00,2,13,20170604042,25.59,0.06,78.39
04-06-2017 05:00,2,10,20170604052,31.25,30.85,22.99
04-06-2017 06:00,2,7,20170604062,30.28,1.7,44.08
04-06-2017 07:00,2,12,20170604072,9.89,9.12,58.44
04-06-2017 08:00,2,11,20170604082,36.77,47.25,61.23
04-06-2017 09:00,2,10,20170604092,24.3,46.38,54.17
04-06-2017 10:00,2,16,20170604102,31.04,28.82,50.77
04-06-2017 11:00,2,20,20170604112,-0.39,30.19,7.33
04-06-2017 12:00,2,15,20170604122,-5.27,29.2,73.74
04-06-2017 13:00,2,17,20170604132,8.02,4.65,66.86
04-06-2017 14:00,2,16,20170604142,33.3,22.09,48.8
04-06-2017 15:00,2,19,20170604152,-7.86,4.0,94.24
04-06-2017 16:00,2,21,20170604162,8.69,45.73,15.4
04-06-2017 17:00,2,17,20170604172,25.63,39.01,93.0
04-06-2017 18:00,2,18,20170604182,7.88,48.22,0.76
04-06-2017 19:00,2,20,20170604192,16.66,1.21,60.03
04-06-2017 20:00,2,17,20170604202,12.66,38.16,5.54
04-06-2017 21:00,2,18,20170604212,10.26,3.12,94.77
04-06-2017 22:00,2,18,20170604222,37.46,33.21,10.0
04-06-2017 23:00,2,18,20170604232,29.5,30.07,53.0
05-06-2017 00:00,2,22,20170605002,18.16,25.74,4.1
05-06-2017 01:00,2,22,20170605012,-9.29,14.98,77.85
05-06-2017 02:00,2,16,20170605022,30.46,32.52,40.21
05-06-2017 03:00,2,14,20170605032,9.3,20.69,82.26
05-06-2017 04:00,2,16,20170605042,32.08,25.31,11.55
05-06-2017 05:00,2,13,20170605052,21.84,24.15,51.22
05-06-2017 06:00,2,12,20170605062,19.87,33.67,47.82
05-06-2017 07:00,2,16,20170605072,27.12,9.96,39.19
05-06-2017 08:00,2,21,20170605082,-1.77,32.89,4.98
05-06-2017 09:00,2,20,20170605092,32.3,18.37,56.09
05-06-2017 10:00,2,23,20170605102,37.03,26.16,10.1
05-06-2017 11:00,2,33,20170605112,-5.2,13.78,45.57
05-06-2017 12:00,2,30,20170605122,-0.58,41.8,55.34
05-06-2017 13:00,2,29,20170605132,33.49,18.21,47.75
05-06-2017 14:00,2,32,20170605142,37.82,47.9,10.8
05-06-2017 15:00,2,36,20170605152,36.45,8.62,36.33
05-06-2017 16:00,2,36,20170605162,35.64,43.6,37.44
05-06-2017 17:00,2,30,20170605172,25.57,3.98,10.99
05-06-2017 18:00,2,29,20170605182,18.72,10.18,77.82
05-06-2017 19:00,2,36,20170605192,-0.32,4.76,16.96
05-06-2017 20:00,2,33,20170605202,4.46,1.8,91.76
05-06-2017 21:00,2,34,20170605212,-0.87,28.71,89.71
05-06-2017 22:00,2,31,20170605222,36.07,42.91,9.62
05-06-2017 23:00,2,36,20170605232,15.71,26.43,30.32
06-06-2017 00:00,2,36,20170606002,29.43,26.51,2.58
06-06-2017 01:00,2,28,20170606012,0.76,33.81,31.57
06-06-2017 02:00,2,24,20170606022,38.12,15.44,11.35
06-06-2017 03:00,2,20,20170606032,-6.25,49.4,64.01
06-06-2017 04:00,2,15,20170606042,9.55,32.45,93.99
06-06-2017 05:00,2,18,20170606052,19.56,17.86,73.64
06-06-2017 06:00,2,17,20170606062,24.65,20.23,28.1
06-06-2017 07:00,2,22,20170606072,32.32,47.26,8.36
06-06-2017 08:00,2,20,20170606082,27.0,34.42,60.27
06-06-2017 09:00,2,17,20170606092,34.54,30.78,1.29
06-06-2017 10:00,2,27,20170606102,32.97,27.92,78.25
06-06-2017 11:00,2,31,20170606112,-1.81,5.15,67.75
06-06-2017 12:00,2,35,20170606122,9.95,32.18,62.77
06-06-2017 13:00,2,35,20170606132,-9.75,5.67,79.54
06-06-2017 14:00,2,39,20170606142,-5.68,21.11,39.63
